C02818V03389,Agricultural Product,TLIST(M1),Month,STATISTIC,Statistic Label,UNIT,VALUE
1213,Sheep,200004,2000M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,110.302
1213,Sheep,200004,2000M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,97.849
1213,Sheep,200005,2000M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,97.435
1213,Sheep,200005,2000M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,87.528
1213,Sheep,200006,2000M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,88.294
1213,Sheep,200006,2000M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,87.34
1213,Sheep,200007,2000M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,82.205
1213,Sheep,200007,2000M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,89.628
1213,Sheep,200008,2000M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,83.2
1213,Sheep,200008,2000M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,90.556
1213,Sheep,200009,2000M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,84.223
1213,Sheep,200009,2000M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,90.574
1213,Sheep,200010,2000M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,84.185
1213,Sheep,200010,2000M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,91.824
1213,Sheep,200011,2000M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,90.702
1213,Sheep,200011,2000M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,94.733
1213,Sheep,200012,2000M12,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,97.975
1213,Sheep,200012,2000M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,102.088
1213,Sheep,200101,2001M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,111.927
1213,Sheep,200101,2001M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,109.393
1213,Sheep,200102,2001M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,124.743
1213,Sheep,200102,2001M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,118.88
1213,Sheep,200103,2001M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,141.242
1213,Sheep,200103,2001M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,131.816
1213,Sheep,200104,2001M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,134.641
1213,Sheep,200104,2001M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,119.18
1213,Sheep,200105,2001M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,143.088
1213,Sheep,200105,2001M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,128.641
1213,Sheep,200106,2001M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,129.361
1213,Sheep,200106,2001M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,127.748
1213,Sheep,200107,2001M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,123.079
1213,Sheep,200107,2001M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,133.688
1213,Sheep,200108,2001M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,119.743
1213,Sheep,200108,2001M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,130.014
1213,Sheep,200109,2001M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,124.695
1213,Sheep,200109,2001M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,133.859
1213,Sheep,200110,2001M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,128.338
1213,Sheep,200110,2001M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,139.827
1213,Sheep,200111,2001M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,140.706
1213,Sheep,200111,2001M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,147.232
1213,Sheep,200112,2001M12,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,148.229
1213,Sheep,200112,2001M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,154.742
1213,Sheep,200201,2002M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,147.634
1213,Sheep,200201,2002M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,144.789
1213,Sheep,200202,2002M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,123.188
1213,Sheep,200202,2002M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,118.119
1213,Sheep,200203,2002M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,123.405
1213,Sheep,200203,2002M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,115.722
1213,Sheep,200204,2002M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,122.849
1213,Sheep,200204,2002M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,108.871
1213,Sheep,200205,2002M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,122.489
1213,Sheep,200205,2002M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,110.106
1213,Sheep,200206,2002M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,111.587
1213,Sheep,200206,2002M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,109.077
1213,Sheep,200207,2002M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,96.357
1213,Sheep,200207,2002M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,103.724
1213,Sheep,200208,2002M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,100.373
1213,Sheep,200208,2002M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,108.665
1213,Sheep,200209,2002M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,104.024
1213,Sheep,200209,2002M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,111.6
1213,Sheep,200210,2002M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,101.124
1213,Sheep,200210,2002M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,109.984
1213,Sheep,200211,2002M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,103.542
1213,Sheep,200211,2002M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,108.461
1213,Sheep,200212,2002M12,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,104.573
1213,Sheep,200212,2002M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,109.276
1213,Sheep,200301,2003M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,109.888
1213,Sheep,200301,2003M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,108.651
1213,Sheep,200302,2003M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,110.19
1213,Sheep,200302,2003M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,106.847
1213,Sheep,200303,2003M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,113.43
1213,Sheep,200303,2003M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,107.009
1213,Sheep,200304,2003M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,130.587
1213,Sheep,200304,2003M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,115.89
1213,Sheep,200305,2003M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,135.805
1213,Sheep,200305,2003M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,122.057
1213,Sheep,200306,2003M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,115.764
1213,Sheep,200306,2003M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,111.437
1213,Sheep,200307,2003M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,101.603
1213,Sheep,200307,2003M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,108.168
1213,Sheep,200308,2003M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,101.819
1213,Sheep,200308,2003M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,109.696
1213,Sheep,200309,2003M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,99.018
1213,Sheep,200309,2003M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,106.006
1213,Sheep,200310,2003M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,96.625
1213,Sheep,200310,2003M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,104.827
1213,Sheep,200311,2003M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,96.146
1213,Sheep,200311,2003M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,101.197
1213,Sheep,200312,2003M12,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,95.991
1213,Sheep,200312,2003M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,100.455
1213,Sheep,200401,2004M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,104.236
1213,Sheep,200401,2004M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,104.268
1213,Sheep,200402,2004M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,115.198
1213,Sheep,200402,2004M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,113.13
1213,Sheep,200403,2004M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,122.44
1213,Sheep,200403,2004M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,116.242
1213,Sheep,200404,2004M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,127.442
1213,Sheep,200404,2004M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,113.161
1213,Sheep,200405,2004M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,122.054
1213,Sheep,200405,2004M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,109.669
1213,Sheep,200406,2004M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,111.344
1213,Sheep,200406,2004M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,105.34
1213,Sheep,200407,2004M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,103.447
1213,Sheep,200407,2004M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,108.748
1213,Sheep,200408,2004M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,98.388
1213,Sheep,200408,2004M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,105.197
1213,Sheep,200409,2004M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,98.624
1213,Sheep,200409,2004M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,105.635
1213,Sheep,200410,2004M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,94.958
1213,Sheep,200410,2004M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,102.581
1213,Sheep,200411,2004M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,97.651
1213,Sheep,200411,2004M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,103.469
1213,Sheep,200412,2004M12,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,98.996
1213,Sheep,200412,2004M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,104.132
1213,Sheep,200501,2005M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,104.01
1213,Sheep,200501,2005M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,110.091
1213,Sheep,200502,2005M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,101.09
1213,Sheep,200502,2005M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,101.399
1213,Sheep,200503,2005M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,103.96
1213,Sheep,200503,2005M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,99.285
1213,Sheep,200504,2005M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,109.89
1213,Sheep,200504,2005M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,98.086
1213,Sheep,200505,2005M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,107.74
1213,Sheep,200505,2005M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,95.993
1213,Sheep,200506,2005M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,110.3
1213,Sheep,200506,2005M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,99.443
1213,Sheep,200507,2005M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,99.86
1213,Sheep,200507,2005M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,101.593
1213,Sheep,200508,2005M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,93.77
1213,Sheep,200508,2005M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,98.441
1213,Sheep,200509,2005M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,91.34
1213,Sheep,200509,2005M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,97.996
1213,Sheep,200510,2005M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,91.16
1213,Sheep,200510,2005M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,97.784
1213,Sheep,200511,2005M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,94.06
1213,Sheep,200511,2005M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,101.655
1213,Sheep,200512,2005M12,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,95.88
1213,Sheep,200512,2005M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,102.975
1213,Sheep,200601,2006M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,93.63
1213,Sheep,200601,2006M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,98.977
1213,Sheep,200602,2006M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,95.68
1213,Sheep,200602,2006M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,95.755
1213,Sheep,200603,2006M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,102.92
1213,Sheep,200603,2006M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,98.235
1213,Sheep,200604,2006M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,114.1
1213,Sheep,200604,2006M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,101.669
1213,Sheep,200605,2006M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,116.58
1213,Sheep,200605,2006M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,103.591
1213,Sheep,200606,2006M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,113.8
1213,Sheep,200606,2006M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,102.705
1213,Sheep,200607,2006M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,99.94
1213,Sheep,200607,2006M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,101.975
1213,Sheep,200608,2006M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,97.04
1213,Sheep,200608,2006M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,102.056
1213,Sheep,200609,2006M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,97.0
1213,Sheep,200609,2006M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,104.149
1213,Sheep,200610,2006M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,98.18
1213,Sheep,200610,2006M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,105.844
1213,Sheep,200611,2006M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,97.31
1213,Sheep,200611,2006M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,105.249
